Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-17 09:30:00-05:00,452.8599853515625,452.9700012207031,452.4200134277344,452.4200134277344,452.4200134277344,21187
2021-11-17 09:35:00-05:00,452.2099914550781,452.55059814453125,451.8800048828125,451.8800048828125,451.8800048828125,5491
2021-11-17 09:40:00-05:00,451.8500061035156,452.4700012207031,451.8500061035156,452.3349914550781,452.3349914550781,2889
2021-11-17 09:45:00-05:00,452.8900146484375,452.94000244140625,452.4700012207031,452.55010986328125,452.55010986328125,3259
2021-11-17 09:50:00-05:00,452.04998779296875,452.04998779296875,450.75,451.1199951171875,451.1199951171875,5087
2021-11-17 09:55:00-05:00,450.9700012207031,451.3999938964844,450.9700012207031,451.2099914550781,451.2099914550781,2503
2021-11-17 10:00:00-05:00,451.2200012207031,451.5299987792969,451.2200012207031,451.5299987792969,451.5299987792969,2664
2021-11-17 10:05:00-05:00,451.67498779296875,451.76800537109375,451.2200012207031,451.3900146484375,451.3900146484375,4059
2021-11-17 10:10:00-05:00,451.57000732421875,451.6400146484375,451.4599914550781,451.4800109863281,451.4800109863281,2669
2021-11-17 10:15:00-05:00,451.4953918457031,451.5599060058594,451.4100036621094,451.4100036621094,451.4100036621094,3845
2021-11-17 10:20:00-05:00,451.4299011230469,451.7099914550781,451.2099914550781,451.5199890136719,451.5199890136719,4244
2021-11-17 10:25:00-05:00,451.7254943847656,451.9100036621094,451.42999267578125,451.7449951171875,451.7449951171875,6764
2021-11-17 10:30:00-05:00,451.7300109863281,451.7300109863281,451.6499938964844,451.6499938964844,451.6499938964844,1334
2021-11-17 10:35:00-05:00,451.84490966796875,451.8550109863281,451.68609619140625,451.68609619140625,451.68609619140625,1919
2021-11-17 10:40:00-05:00,452.510009765625,452.6000061035156,452.2799987792969,452.29998779296875,452.29998779296875,2774
2021-11-17 10:45:00-05:00,452.25,452.29998779296875,452.20001220703125,452.20001220703125,452.20001220703125,1394
2021-11-17 10:50:00-05:00,452.17498779296875,452.17498779296875,451.9800109863281,451.9800109863281,451.9800109863281,1037
2021-11-17 10:55:00-05:00,451.8550109863281,451.9100036621094,451.5567932128906,451.9100036621094,451.9100036621094,2588
2021-11-17 11:00:00-05:00,451.92999267578125,452.06988525390625,451.92999267578125,452.05780029296875,452.05780029296875,1653
2021-11-17 11:05:00-05:00,452.4211120605469,452.55499267578125,452.3900146484375,452.54998779296875,452.54998779296875,1556
2021-11-17 11:10:00-05:00,452.5950012207031,452.6062927246094,452.4410095214844,452.6062927246094,452.6062927246094,1979
2021-11-17 11:15:00-05:00,452.69000244140625,452.8349914550781,452.67401123046875,452.82000732421875,452.82000732421875,1769
2021-11-17 11:20:00-05:00,452.8583984375,452.989990234375,452.84649658203125,452.9244079589844,452.9244079589844,1285
2021-11-17 11:25:00-05:00,452.54998779296875,453.1263122558594,452.54998779296875,453.1263122558594,453.1263122558594,1849
2021-11-17 11:30:00-05:00,453.1700134277344,453.239990234375,453.07000732421875,453.2300109863281,453.2300109863281,2748
2021-11-17 11:35:00-05:00,453.260009765625,453.364990234375,453.2049865722656,453.364990234375,453.364990234375,2175
2021-11-17 11:40:00-05:00,453.5163879394531,453.6899108886719,453.4700012207031,453.6899108886719,453.6899108886719,3183
2021-11-17 11:45:00-05:00,453.4700012207031,453.4849853515625,453.4100036621094,453.4849853515625,453.4849853515625,1682
2021-11-17 11:50:00-05:00,453.5249938964844,453.8161926269531,453.5,453.80999755859375,453.80999755859375,2542
2021-11-17 11:55:00-05:00,453.7900085449219,454.2640075683594,453.7799987792969,454.2640075683594,454.2640075683594,2197
2021-11-17 12:00:00-05:00,454.29998779296875,454.29998779296875,453.8966064453125,453.94989013671875,453.94989013671875,1626
2021-11-17 12:05:00-05:00,453.7300109863281,453.7300109863281,452.9599914550781,452.9599914550781,452.9599914550781,1202
2021-11-17 12:10:00-05:00,453.2149963378906,453.2149963378906,452.9634094238281,452.9634094238281,452.9634094238281,1839
2021-11-17 12:15:00-05:00,453.010009765625,453.010009765625,452.3265075683594,452.3265075683594,452.3265075683594,3556
2021-11-17 12:20:00-05:00,452.19000244140625,452.260009765625,451.8299865722656,451.9841003417969,451.9841003417969,3641
2021-11-17 12:25:00-05:00,451.8699951171875,451.9800109863281,451.3299865722656,451.3999938964844,451.3999938964844,2890
2021-11-17 12:30:00-05:00,451.52801513671875,451.52801513671875,451.1700134277344,451.1700134277344,451.1700134277344,4595
2021-11-17 12:35:00-05:00,451.9100036621094,452.2099914550781,451.9100036621094,452.2099914550781,452.2099914550781,1133
2021-11-17 12:40:00-05:00,452.2349853515625,452.2349853515625,451.68499755859375,452.0400085449219,452.0400085449219,3480
2021-11-17 12:45:00-05:00,451.7799987792969,451.8599853515625,451.70001220703125,451.72198486328125,451.72198486328125,1074
2021-11-17 12:50:00-05:00,451.5386047363281,451.5386047363281,450.9800109863281,451.010009765625,451.010009765625,3735
2021-11-17 12:55:00-05:00,451.1390075683594,451.1700134277344,450.8599853515625,451.1700134277344,451.1700134277344,4669
2021-11-17 13:00:00-05:00,451.2099914550781,451.5899963378906,451.07000732421875,451.54998779296875,451.54998779296875,6384
2021-11-17 13:05:00-05:00,451.55999755859375,451.8999938964844,451.44000244140625,451.57000732421875,451.57000732421875,6453
2021-11-17 13:10:00-05:00,451.54998779296875,451.54998779296875,451.1000061035156,451.489990234375,451.489990234375,7164
2021-11-17 13:15:00-05:00,451.42999267578125,451.5799865722656,451.19000244140625,451.5799865722656,451.5799865722656,4969
2021-11-17 13:20:00-05:00,451.4599914550781,451.84930419921875,451.4200134277344,451.6099853515625,451.6099853515625,5695
2021-11-17 13:25:00-05:00,451.7200012207031,451.9800109863281,451.6300048828125,451.9800109863281,451.9800109863281,5997
2021-11-17 13:30:00-05:00,451.94000244140625,452.0899963378906,451.7900085449219,451.8399963378906,451.8399963378906,4984
2021-11-17 13:35:00-05:00,451.8299865722656,451.9200134277344,451.7200012207031,451.8900146484375,451.8900146484375,17033
2021-11-17 13:40:00-05:00,451.8699951171875,452.25,451.79998779296875,452.25,452.25,6717
2021-11-17 13:45:00-05:00,452.2799987792969,452.29998779296875,451.9800109863281,452.0,452.0,5119
2021-11-17 13:50:00-05:00,452.0899963378906,452.2900085449219,452.0400085449219,452.2398986816406,452.2398986816406,4462
2021-11-17 13:55:00-05:00,452.19000244140625,452.25,452.0799865722656,452.21490478515625,452.21490478515625,4098
2021-11-17 14:00:00-05:00,452.17999267578125,452.2099914550781,451.92999267578125,452.2099914550781,452.2099914550781,5417
2021-11-17 14:05:00-05:00,452.1700134277344,452.1972961425781,451.9700012207031,452.114990234375,452.114990234375,4205
2021-11-17 14:10:00-05:00,452.1000061035156,452.1000061035156,451.8399963378906,451.8500061035156,451.8500061035156,5846
2021-11-17 14:15:00-05:00,451.94000244140625,452.2099914550781,451.4700012207031,451.75,451.75,12322
2021-11-17 14:20:00-05:00,451.6000061035156,451.6300048828125,451.3399963378906,451.4200134277344,451.4200134277344,6259
2021-11-17 14:25:00-05:00,451.4100036621094,451.5299987792969,451.29998779296875,451.4800109863281,451.4800109863281,12293
2021-11-17 14:30:00-05:00,451.3999938964844,451.5899963378906,451.25,451.2699890136719,451.2699890136719,10708
